Id,Lot Area,Lot Shape,Overall Qual,Mas Vnr Area,Exter Qual,Bsmt Qual,Bsmt Exposure,BsmtFin SF 1,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Garage Area,Wood Deck SF,Open Porch SF,house age,reno newness,MS SubClass_SC60,MS Zoning_RM,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_StoneBr,Year Built_2008,Roof Style_Gable,Roof Style_Hip
2466,8125,4,6,0.0,4,4,0,0.0,858.0,5,858,1716,615.0,0,53,1,1,1,0,0,0,0,0,1,0
2844,8088,4,2,0.0,3,3,0,0.0,498.0,3,498,498,216.0,0,0,84,51,0,0,0,0,0,0,1,0
1028,12511,3,7,168.0,4,4,0,988.0,1420.0,5,1420,2840,1314.0,0,16,30,30,1,0,0,0,0,0,0,0
1043,1869,4,6,127.0,3,3,0,321.0,483.0,3,483,987,280.0,0,0,38,38,0,1,0,0,0,0,1,0
231,9259,4,4,0.0,3,2,0,0.0,660.0,3,756,756,440.0,80,0,83,60,0,0,0,0,0,0,1,0
461,16770,4,8,270.0,4,5,3,1196.0,1712.0,5,1712,1712,701.0,218,183,7,6,0,0,0,1,0,0,0,1
33,4043,4,6,0.0,3,4,0,360.0,1069.0,3,1069,1069,440.0,0,55,33,33,0,0,0,0,0,0,1,0
1795,9000,4,7,0.0,4,4,0,0.0,1335.0,5,1335,1335,575.0,0,210,1,0,0,0,0,0,0,0,1,0
1073,12677,3,8,472.0,5,5,3,1218.0,1518.0,5,1518,1518,588.0,185,140,5,4,0,0,0,1,0,0,0,1
1576,12852,3,8,0.0,4,4,2,770.0,920.0,5,920,1780,612.0,0,192,1,1,1,0,0,0,0,0,1,0
2044,10320,4,4,0.0,2,3,0,0.0,771.0,2,866,1484,264.0,14,211,97,57,0,1,0,0,0,0,1,0
185,10800,4,5,0.0,3,2,0,686.0,686.0,3,966,1652,416.0,0,0,95,60,0,1,0,0,0,0,1,0
1828,19522,3,7,272.0,4,4,0,727.0,1223.0,4,1271,2503,564.0,0,99,17,17,1,0,0,0,0,0,1,0
344,13860,4,8,0.0,4,4,3,1410.0,1952.0,4,2000,2704,538.0,269,111,37,14,0,0,0,0,0,0,1,0
2152,11927,4,8,519.0,4,4,3,408.0,1556.0,5,1592,1592,484.0,120,35,13,12,0,0,0,0,0,0,0,1
1752,11950,3,7,0.0,4,4,0,0.0,384.0,5,754,1394,400.0,100,0,4,4,0,0,0,0,0,0,1,0
2637,9906,4,4,0.0,3,3,0,0.0,686.0,2,810,1328,210.0,0,172,81,56,0,1,0,0,0,0,1,0
1000,4923,4,8,0.0,4,5,2,1153.0,1593.0,5,1593,1593,682.0,0,120,7,6,0,0,0,0,1,0,1,0
727,7879,4,4,0.0,3,3,0,495.0,720.0,3,720,720,0.0,0,523,89,59,0,0,0,0,0,0,1,0
2612,7800,3,5,0.0,3,3,0,312.0,912.0,3,912,912,288.0,0,0,42,42,0,0,0,0,0,0,1,0
2422,3196,4,8,40.0,4,4,3,0.0,1273.0,5,1456,1456,400.0,143,20,3,3,0,0,0,0,0,0,1,0
752,9928,4,7,0.0,3,3,0,0.0,672.0,2,1272,1944,216.0,24,28,94,15,0,1,0,0,0,0,1,0
15,6820,3,8,0.0,4,4,2,368.0,1488.0,3,1502,1502,528.0,0,54,25,25,0,0,0,0,1,0,1,0
2319,13128,3,8,216.0,4,4,0,0.0,1074.0,5,1074,2064,527.0,0,119,1,1,1,0,0,0,0,0,1,0
2681,6240,4,5,0.0,3,3,0,0.0,1042.0,5,1042,1576,225.0,0,0,78,56,0,1,0,0,0,0,1,0
1006,8000,4,6,0.0,3,4,0,219.0,773.0,4,773,1658,431.0,224,84,13,12,1,0,0,0,0,0,1,0
2596,10410,4,3,0.0,3,3,0,0.0,713.0,5,713,713,371.0,0,75,76,5,0,0,0,0,0,0,1,0
2002,10800,4,7,0.0,3,3,0,0.0,718.0,5,1576,2554,704.0,0,48,117,9,0,1,0,0,0,0,1,0
55,13300,3,7,0.0,4,4,0,326.0,384.0,5,744,1374,400.0,100,0,6,6,0,0,0,0,0,0,1,0
2104,9588,3,8,270.0,4,5,0,0.0,1482.0,5,1482,2574,868.0,0,148,0,0,1,0,0,0,0,0,1,0
1682,2308,4,6,0.0,3,4,0,556.0,804.0,3,804,1548,440.0,48,0,31,31,0,0,0,0,0,0,1,0
977,13383,3,5,176.0,3,3,0,594.0,1188.0,5,1404,1404,504.0,0,16,40,9,0,0,0,0,0,0,0,1
2548,9350,4,5,0.0,3,3,0,360.0,720.0,4,720,1440,480.0,0,32,42,42,1,0,0,0,0,0,1,0
340,9892,4,8,0.0,4,4,3,1341.0,1679.0,5,1803,1803,482.0,129,64,16,15,0,0,0,0,0,0,0,1
1487,8777,4,5,0.0,3,3,0,1084.0,1272.0,4,1272,2200,0.0,0,70,108,5,0,0,0,0,0,0,1,0
1423,10541,3,7,0.0,4,4,2,0.0,672.0,5,1302,2037,472.0,100,33,12,12,0,0,0,0,0,0,1,0
1342,5940,3,4,0.0,3,0,0,0.0,0.0,3,896,896,280.0,0,0,62,58,0,1,0,0,0,0,1,0
1949,10284,4,4,0.0,3,3,1,1030.0,1151.0,5,845,1281,580.0,0,0,82,14,0,0,0,0,0,0,1,0
2444,9660,3,8,242.0,4,4,0,791.0,1044.0,5,1079,1976,885.0,210,31,8,8,1,0,1,0,0,0,1,0
345,10179,3,6,0.0,3,4,0,847.0,945.0,5,945,1608,470.0,252,30,12,12,1,0,0,0,0,0,1,0
650,9533,4,5,140.0,3,0,0,0.0,0.0,3,1210,1210,616.0,208,0,56,56,0,0,0,0,0,0,0,1
192,5830,4,5,0.0,3,3,0,788.0,988.0,5,1030,1612,363.0,0,0,60,13,0,1,0,0,0,0,1,0
1945,12099,3,5,0.0,3,3,0,198.0,1216.0,5,1216,1728,371.0,200,0,54,3,0,0,0,0,0,0,1,0
2277,12665,3,8,245.0,4,4,3,0.0,1094.0,5,1133,2482,642.0,144,39,2,1,1,0,0,0,0,0,0,1
1266,27650,2,7,0.0,3,4,3,425.0,585.0,5,2069,2069,505.0,0,0,48,1,0,0,0,0,0,0,0,0
674,17600,3,6,30.0,3,3,0,1270.0,1478.0,5,1478,1478,498.0,0,40,49,49,0,0,0,0,0,0,1,0
2823,7162,4,7,190.0,4,4,0,0.0,796.0,5,806,1724,616.0,168,57,3,2,1,0,0,0,0,0,0,1
2772,8685,3,7,0.0,3,4,1,846.0,1425.0,5,1425,1425,591.0,0,130,8,8,0,0,0,0,0,0,1,0
2015,6240,4,5,0.0,3,3,0,48.0,672.0,5,899,1322,280.0,0,0,68,55,0,1,0,0,0,0,1,0
2642,6451,4,7,0.0,3,3,0,208.0,712.0,4,848,1428,576.0,264,0,106,36,0,1,0,0,0,0,1,0
144,8760,4,6,220.0,3,3,0,0.0,1194.0,3,1194,1194,312.0,0,0,51,51,0,0,0,0,0,0,0,1
1712,12568,4,8,246.0,4,5,2,669.0,895.0,5,895,1818,774.0,196,104,0,0,1,0,0,1,0,0,0,1
1708,13069,3,8,502.0,4,4,2,0.0,1706.0,5,1718,2956,916.0,194,50,3,3,1,0,0,1,0,0,1,0
2890,11080,4,6,257.0,3,3,2,576.0,1128.0,3,1210,1210,528.0,0,0,31,31,0,0,0,0,0,0,1,0
1157,10759,4,5,0.0,3,4,0,190.0,1001.0,3,1001,1641,490.0,0,0,36,36,0,0,0,0,0,0,1,0
2550,8973,4,5,85.0,3,3,0,567.0,1008.0,3,1053,1053,750.0,0,80,48,15,0,0,0,0,0,0,1,0
1104,10990,3,7,0.0,4,5,0,851.0,1064.0,5,1064,2125,576.0,168,0,12,11,1,0,1,0,0,0,1,0
2183,3675,4,6,76.0,3,4,3,467.0,547.0,5,1072,1072,525.0,0,44,2,2,0,1,0,0,0,0,1,0
2887,8385,4,6,0.0,3,3,1,0.0,1664.0,3,1664,1664,616.0,0,0,28,28,0,0,0,0,0,0,1,0
29,5858,3,7,0.0,4,4,0,1051.0,1405.0,5,1337,1337,511.0,203,68,11,11,0,0,0,0,0,0,1,0
108,3880,3,8,0.0,4,4,3,1052.0,1226.0,3,1226,1226,484.0,223,78,32,32,0,0,0,0,0,0,1,0
2286,1504,4,4,0.0,3,3,0,252.0,546.0,3,546,1092,253.0,0,0,35,35,0,1,0,0,0,0,1,0
1533,11988,3,6,0.0,3,3,0,326.0,715.0,2,849,1660,240.0,0,0,74,13,0,0,0,0,0,0,0,1
376,10928,4,6,101.0,3,3,0,363.0,1427.0,3,1671,1671,484.0,252,55,31,23,0,0,0,0,0,0,1,0
800,10778,3,7,0.0,4,4,0,460.0,1054.0,4,1061,1061,462.0,114,36,19,18,0,0,0,0,0,0,1,0
1395,10200,4,5,0.0,3,3,0,0.0,672.0,5,672,672,240.0,168,0,68,11,0,0,0,0,0,0,1,0
388,9373,3,5,161.0,3,4,2,1333.0,1621.0,3,1621,1621,478.0,0,0,34,34,0,0,0,0,0,0,1,0
1689,12085,4,8,328.0,4,5,0,1004.0,1734.0,5,1734,1734,928.0,0,0,0,0,0,0,0,1,0,0,0,1
716,8100,4,5,0.0,3,3,0,0.0,849.0,3,1075,2138,360.0,40,156,111,44,0,1,0,0,0,0,0,1
2737,19950,4,6,0.0,3,3,0,0.0,672.0,5,1337,2009,795.0,0,42,78,56,0,0,0,0,0,0,1,0
120,9320,3,4,0.0,3,3,0,569.0,950.0,2,1225,1225,0.0,352,0,51,51,0,0,0,0,0,0,1,0
1230,10197,3,6,491.0,3,3,0,288.0,1362.0,3,1362,1362,504.0,0,20,47,47,0,0,0,0,0,0,1,0
2047,8160,4,5,0.0,3,3,0,312.0,756.0,2,756,1134,240.0,0,0,67,57,0,0,0,0,0,0,1,0
1293,11426,4,7,0.0,3,4,0,0.0,1362.0,5,1362,2082,484.0,280,238,5,5,0,1,0,0,0,0,1,0
1915,11344,4,5,180.0,3,3,0,460.0,874.0,3,874,1524,315.0,0,0,49,49,0,0,0,0,0,0,1,0
1968,8000,4,5,0.0,3,3,0,0.0,1800.0,5,1800,1800,0.0,0,0,46,46,0,0,0,0,0,0,1,0
1766,11002,3,8,0.0,4,4,0,1048.0,1389.0,5,1411,2582,758.0,286,60,9,8,1,0,1,0,0,0,1,0
268,12137,2,7,442.0,3,4,0,0.0,1649.0,5,1661,1661,598.0,0,34,12,12,0,0,0,0,0,0,1,0
729,21384,4,5,0.0,3,3,3,1309.0,1324.0,5,1072,1576,528.0,0,312,86,5,0,0,0,0,0,0,1,0
902,8926,3,4,0.0,3,3,0,0.0,672.0,5,960,960,288.0,64,0,53,53,0,0,0,0,0,0,1,0
993,8702,3,6,0.0,3,3,0,706.0,926.0,5,926,1604,470.0,0,36,11,10,1,0,0,0,0,0,1,0
766,10020,3,1,0.0,2,2,3,350.0,683.0,4,904,904,0.0,0,0,87,59,0,0,0,0,0,0,1,0
903,12354,4,6,0.0,3,3,1,0.0,684.0,4,684,1196,528.0,0,46,89,9,0,0,0,0,0,0,1,0
1221,4130,3,3,0.0,4,3,0,0.0,270.0,4,729,729,0.0,0,0,73,5,0,0,0,0,0,0,1,0
1719,6289,3,6,256.0,4,4,2,762.0,1362.0,5,1362,1362,460.0,192,28,2,1,0,0,0,1,0,0,1,0
1521,8525,4,5,0.0,3,3,2,0.0,940.0,3,1024,1964,0.0,0,192,97,58,0,0,0,0,0,0,1,0
2707,10791,4,4,0.0,3,0,0,0.0,0.0,3,1296,1296,516.0,0,0,39,39,0,0,0,0,0,0,1,0
987,10429,4,5,0.0,3,4,0,330.0,624.0,3,624,1287,440.0,150,0,17,17,1,0,0,0,0,0,1,0
2558,7438,3,5,0.0,3,2,0,0.0,504.0,4,936,1252,576.0,104,0,98,15,0,0,0,0,0,0,1,0
1778,11670,3,9,302.0,5,5,0,0.0,1905.0,5,1905,1905,788.0,0,191,1,1,0,0,0,0,0,0,0,1
2601,10800,4,5,0.0,3,3,0,821.0,1120.0,5,1130,1130,720.0,229,0,86,56,0,0,0,0,0,0,0,1
74,11920,4,7,122.0,4,4,2,0.0,831.0,5,831,1659,484.0,144,68,6,6,1,0,0,0,0,0,1,0
2190,9450,4,4,0.0,3,3,0,552.0,894.0,5,894,894,400.0,0,0,53,53,0,0,0,0,0,0,1,0
701,7627,4,4,0.0,2,2,0,0.0,600.0,4,1101,1701,0.0,0,0,89,59,0,1,0,0,0,0,1,0
2556,5900,3,4,0.0,3,4,0,0.0,440.0,3,869,869,0.0,0,0,83,48,0,0,0,0,0,0,1,0
2293,9129,4,5,144.0,3,4,2,923.0,923.0,3,1008,1008,678.0,201,66,30,30,0,0,0,0,0,0,1,0
787,13680,3,3,0.0,3,0,0,0.0,0.0,5,1733,1733,452.0,0,0,54,54,0,0,0,0,0,0,0,1
595,9600,4,5,0.0,3,3,0,0.0,1568.0,3,1568,1568,440.0,160,40,42,42,0,0,0,0,0,0,0,1
66,14720,3,8,579.0,4,4,2,816.0,2033.0,5,2053,3238,666.0,283,86,15,14,0,0,1,0,0,0,0,1
846,8750,4,6,120.0,3,4,0,606.0,928.0,5,928,1772,492.0,150,96,11,11,1,0,0,0,0,0,1,0
594,7130,4,5,0.0,3,3,0,648.0,864.0,3,864,864,312.0,0,0,42,42,0,0,0,0,0,0,1,0
792,9350,4,6,0.0,3,3,0,342.0,747.0,5,892,1639,240.0,0,50,63,59,1,0,0,0,0,0,0,1
1200,8963,3,8,289.0,5,3,0,575.0,1142.0,5,1175,2715,831.0,0,204,32,12,1,0,0,0,0,0,0,1
768,9780,4,5,0.0,3,3,0,0.0,585.0,3,687,1112,226.0,0,0,75,59,0,0,0,0,0,0,1,0
174,5805,4,5,0.0,3,3,1,274.0,1347.0,4,1347,1347,551.0,0,0,53,53,0,1,0,0,0,0,0,1
1889,8243,3,5,56.0,3,3,0,700.0,964.0,5,964,964,784.0,170,0,46,46,0,0,0,0,0,0,1,0
1023,12227,3,6,424.0,3,4,0,896.0,1330.0,3,1542,2872,619.0,550,282,31,13,1,0,0,0,0,0,1,0
363,9248,3,6,106.0,3,4,0,560.0,1158.0,4,1167,1167,400.0,120,26,17,17,0,0,0,0,0,0,1,0
1401,20270,3,7,0.0,3,4,3,599.0,1524.0,3,1524,1524,478.0,140,0,29,29,0,0,0,0,0,0,1,0
1978,7200,4,5,180.0,3,4,3,936.0,936.0,3,936,936,672.0,49,0,27,27,0,1,0,0,0,0,1,0
2097,9965,4,7,220.0,4,5,2,984.0,1264.0,5,1282,2696,792.0,120,184,0,0,1,0,0,0,0,0,1,0
2840,16012,3,4,60.0,3,3,0,691.0,954.0,5,1482,1482,609.0,0,30,52,38,0,0,0,0,0,0,0,1
862,8445,4,5,0.0,3,4,2,656.0,768.0,3,768,768,396.0,58,0,37,2,0,0,0,0,0,0,1,0
507,9612,4,8,72.0,4,4,0,0.0,1468.0,5,1468,1468,898.0,210,150,1,0,0,0,0,0,0,1,1,0
1262,10180,3,5,0.0,3,3,0,744.0,912.0,3,1044,1044,372.0,200,48,40,40,0,0,0,0,0,0,1,0
1228,7584,4,5,88.0,3,3,0,531.0,1036.0,5,1036,1036,312.0,120,24,55,55,0,0,0,0,0,0,0,1
1288,4800,4,5,0.0,3,3,0,0.0,680.0,2,680,1360,330.0,192,50,98,5,0,1,0,0,0,0,1,0
1243,11900,3,6,387.0,3,3,0,1040.0,1392.0,3,1392,1392,458.0,0,0,51,51,0,0,0,0,0,0,1,0
1850,7399,3,7,1600.0,4,4,0,649.0,975.0,5,975,1950,576.0,0,10,10,9,1,0,0,0,0,0,0,1
1589,8940,3,7,200.0,3,4,3,1309.0,1344.0,5,1344,1344,784.0,0,0,11,10,0,1,0,0,0,0,1,0
1658,12243,3,5,0.0,3,4,2,998.0,1484.0,4,1484,1484,487.0,224,0,36,36,0,0,0,0,0,0,1,0
446,12878,3,7,418.0,4,4,0,1262.0,1760.0,5,1760,1760,583.0,165,190,6,5,0,0,0,1,0,0,0,1
1097,12460,3,7,0.0,4,4,0,870.0,1037.0,5,1037,2322,400.0,144,44,9,8,1,0,0,0,0,0,1,0
2329,6563,3,8,0.0,4,4,3,1148.0,1742.0,3,1742,1742,564.0,114,28,21,21,0,0,0,0,1,0,1,0
1909,9492,4,5,0.0,3,3,0,368.0,768.0,3,968,1376,240.0,0,0,66,57,0,0,0,0,0,0,1,0
2608,13400,4,5,1047.0,3,3,2,516.0,1024.0,3,1086,1086,484.0,0,0,40,40,0,0,0,0,0,0,1,0
656,10410,4,5,0.0,3,2,0,0.0,660.0,5,808,1656,180.0,0,0,93,22,0,0,0,0,0,0,1,0
1690,14333,4,8,0.0,4,4,3,1518.0,2108.0,5,2122,2122,938.0,130,142,0,0,0,0,0,1,0,0,1,0
2853,6000,4,5,0.0,3,3,0,0.0,1008.0,5,1008,1522,0.0,0,0,80,56,0,0,0,0,0,0,1,0
2229,20693,3,7,652.0,3,4,0,434.0,1696.0,5,1696,1696,625.0,0,146,36,36,0,0,0,0,0,0,1,0
1127,10800,4,8,100.0,4,5,0,789.0,1034.0,5,1050,2078,836.0,0,102,1,0,1,0,0,0,0,0,1,0
2606,10800,4,5,0.0,3,2,0,626.0,796.0,4,1096,1466,566.0,436,21,70,17,0,0,0,0,0,0,1,0
1268,7200,4,5,0.0,3,2,0,432.0,876.0,3,876,876,576.0,0,0,57,57,0,0,0,0,0,0,1,0
2809,8581,3,7,0.0,4,4,1,0.0,851.0,5,851,1737,578.0,0,105,0,0,1,0,0,0,0,0,1,0
529,10625,4,7,0.0,4,4,0,1430.0,1652.0,5,1662,1662,711.0,168,120,3,2,0,0,0,0,0,0,1,0
476,8068,3,6,0.0,4,4,0,0.0,1010.0,5,1010,2267,390.0,120,46,7,7,1,0,0,0,0,0,1,0
2566,8917,3,5,0.0,3,3,0,0.0,1584.0,3,1584,1584,506.0,0,0,39,39,0,0,0,0,0,0,1,0
1902,5000,4,1,0.0,2,0,0,0.0,0.0,2,334,334,0.0,0,0,61,57,0,0,0,0,0,0,1,0
1547,3636,4,4,0.0,3,3,0,0.0,796.0,2,796,796,0.0,0,0,86,58,0,1,0,0,0,0,1,0
1185,7500,4,7,0.0,4,4,0,0.0,952.0,5,952,1812,469.0,144,112,6,6,1,0,0,0,0,0,1,0
2372,1680,4,6,504.0,3,3,0,382.0,525.0,4,525,1092,264.0,352,0,34,34,0,1,0,0,0,0,1,0
2282,25000,4,5,0.0,3,3,2,0.0,1632.0,3,1632,1632,576.0,0,0,40,40,0,0,0,0,0,0,1,0
910,15863,4,7,0.0,3,3,0,523.0,824.0,5,1687,3082,672.0,136,63,89,39,0,0,0,0,0,0,1,0
1128,8125,4,7,0.0,4,4,0,0.0,813.0,5,822,1665,562.0,0,0,1,1,1,0,0,0,0,0,1,0
1659,11700,4,6,365.0,4,3,0,384.0,702.0,4,1041,1743,539.0,224,0,39,39,1,0,0,0,0,0,0,0
1852,8010,3,8,0.0,4,5,0,964.0,1054.0,5,1072,2048,552.0,0,48,4,3,1,0,0,0,0,0,0,1
456,5001,3,7,166.0,4,4,0,904.0,1314.0,5,1314,1314,626.0,172,62,2,1,0,0,0,1,0,0,1,0
2410,3136,3,7,163.0,4,4,0,0.0,1405.0,5,1405,1405,478.0,148,36,3,3,0,0,0,1,0,0,1,0
1296,5400,4,7,0.0,4,3,0,0.0,931.0,3,1027,1027,0.0,0,28,88,2,0,1,0,0,0,0,1,0
2682,6120,4,5,0.0,3,3,0,0.0,741.0,4,741,1324,180.0,0,0,76,22,0,1,0,0,0,0,1,0
237,11479,4,6,0.0,3,3,0,104.0,663.0,5,1074,1074,467.0,0,52,60,23,0,0,0,0,0,0,1,0
1666,9457,4,5,0.0,3,3,0,566.0,925.0,3,1422,1422,576.0,252,0,37,17,0,0,0,0,0,0,1,0
2666,11340,4,6,0.0,3,3,0,0.0,1200.0,3,1200,1200,312.0,0,0,83,56,0,1,0,0,0,0,1,0
662,7200,4,7,0.0,4,3,0,0.0,560.0,5,930,1690,624.0,0,0,99,1,0,0,0,0,0,0,1,0
2490,8471,3,6,46.0,3,4,2,506.0,506.0,3,1212,1212,492.0,292,12,29,11,0,0,0,0,0,0,1,0
672,10454,3,6,143.0,3,3,0,546.0,1105.0,4,1105,1105,308.0,0,0,52,52,0,0,0,0,0,0,0,1
2915,1484,4,4,0.0,3,3,0,252.0,546.0,3,546,1092,253.0,0,0,34,34,0,1,0,0,0,0,1,0
452,6904,3,6,240.0,4,4,2,836.0,1358.0,5,1358,1358,484.0,192,36,4,4,0,0,0,1,0,0,1,0
321,14191,4,8,0.0,4,4,0,0.0,967.0,5,993,1908,431.0,135,0,8,8,1,0,0,0,0,0,1,0
2124,9531,3,6,0.0,3,4,1,706.0,794.0,5,882,1796,546.0,0,36,9,9,1,0,0,0,0,0,1,0
1278,8513,4,5,0.0,3,3,2,0.0,1800.0,3,1800,1800,0.0,0,0,47,47,0,0,0,0,0,0,1,0
914,6171,4,6,0.0,3,3,0,264.0,976.0,5,1160,1608,216.0,147,16,84,19,0,0,0,0,0,0,1,0
579,9991,3,4,0.0,3,3,0,1116.0,1281.0,5,1620,1620,490.0,120,78,33,16,0,0,0,0,0,0,1,0
1418,9084,4,5,0.0,3,3,1,236.0,616.0,3,616,1111,200.0,48,0,67,58,0,0,0,0,0,0,1,0
1166,2280,4,7,360.0,3,4,0,549.0,744.0,4,757,1501,440.0,0,0,9,9,0,0,0,0,0,0,1,0
1797,10411,4,5,0.0,4,4,0,0.0,725.0,5,725,1588,561.0,0,0,0,0,1,0,0,0,0,0,1,0
2568,8500,4,5,203.0,3,3,0,600.0,1235.0,3,1235,1235,480.0,0,0,45,45,0,0,0,0,0,0,0,1
2075,17541,3,5,0.0,3,3,1,300.0,409.0,5,1325,1325,576.0,0,42,59,2,0,0,0,0,0,0,0,1
2445,9545,4,8,322.0,4,4,1,505.0,1160.0,5,1205,2234,768.0,0,50,6,6,1,0,1,0,0,0,1,0
229,14000,4,7,0.0,4,5,3,1201.0,1306.0,5,1306,2260,533.0,296,44,14,13,1,0,0,0,0,0,1,0
1663,10500,4,5,82.0,3,3,2,349.0,372.0,3,576,1109,288.0,35,0,36,2,0,0,0,0,0,0,0,0
2727,13050,4,5,0.0,3,4,2,104.0,1000.0,5,1000,1000,575.0,238,0,43,43,0,0,0,0,0,0,0,0
2226,1782,4,6,0.0,3,4,0,330.0,516.0,4,529,1045,462.0,180,0,27,27,0,1,0,0,0,0,1,0
130,7207,3,5,0.0,3,3,3,696.0,858.0,4,858,858,0.0,117,0,52,2,0,0,0,0,0,0,1,0
1675,10943,2,6,0.0,4,4,0,930.0,1405.0,5,1337,1337,522.0,0,68,10,9,0,0,0,0,0,0,1,0
2038,4330,4,4,0.0,3,2,0,681.0,808.0,3,838,1315,436.0,0,0,49,49,0,1,0,0,0,0,1,0
2416,11660,3,6,0.0,4,4,2,0.0,1326.0,5,1326,1326,427.0,100,0,0,0,0,0,0,0,0,0,1,0
2507,3180,4,7,0.0,3,4,0,0.0,600.0,5,520,1200,480.0,0,166,1,1,0,0,0,0,0,0,1,0
269,4435,4,6,170.0,4,4,2,672.0,848.0,5,848,848,420.0,140,0,7,7,0,1,0,0,0,0,1,0
981,7689,3,5,0.0,3,4,2,720.0,796.0,4,796,796,336.0,138,0,37,37,0,0,0,0,0,0,1,0
2296,8286,3,5,0.0,3,4,0,531.0,716.0,5,716,1432,531.0,0,136,30,30,1,0,0,0,0,0,1,0
940,10690,4,5,0.0,3,3,0,456.0,672.0,4,672,1344,468.0,0,128,89,12,0,1,0,0,0,0,0,1
475,7795,3,7,0.0,4,4,0,425.0,716.0,5,716,1432,432.0,100,51,5,4,1,0,0,0,0,0,1,0
2404,7052,3,7,240.0,4,4,2,659.0,1364.0,5,1364,1364,484.0,192,36,1,1,0,0,0,1,0,0,1,0
2491,9308,3,5,0.0,3,3,0,554.0,984.0,3,984,984,310.0,0,0,41,41,0,0,0,0,0,0,1,0
601,8125,4,5,0.0,3,3,0,403.0,864.0,5,864,864,308.0,0,0,50,50,0,0,0,0,0,0,0,1
1640,8035,3,9,165.0,4,5,3,797.0,1612.0,5,1612,1612,556.0,0,164,1,1,0,0,0,0,1,0,1,0
2926,7937,3,6,0.0,3,3,2,819.0,1003.0,3,1003,1003,588.0,120,0,22,22,0,0,0,0,0,0,1,0
653,9600,4,5,0.0,3,3,0,390.0,1200.0,3,1200,1200,246.0,126,0,59,59,0,0,0,0,0,0,1,0
2406,6955,3,7,94.0,4,4,0,0.0,1368.0,5,1368,1368,474.0,132,35,1,0,0,0,0,1,0,0,1,0
2701,21370,4,5,0.0,3,0,0,0.0,0.0,3,1640,1640,394.0,0,0,56,56,0,0,0,0,0,0,1,0
1472,10126,4,6,0.0,3,4,3,1593.0,1838.0,5,1838,1838,721.0,160,67,11,10,0,1,0,0,0,0,1,0
417,2364,4,6,0.0,4,4,0,279.0,855.0,3,855,1456,440.0,147,0,31,31,0,0,0,0,0,0,1,0
2664,3600,4,6,0.0,3,3,0,0.0,684.0,5,684,1368,216.0,0,158,96,13,0,1,0,0,0,0,1,0
283,8741,4,6,0.0,3,3,0,94.0,735.0,3,798,1487,220.0,0,140,65,60,0,0,0,0,0,0,1,0
302,5436,4,4,0.0,3,3,0,735.0,796.0,4,796,1154,240.0,0,96,88,3,0,1,0,0,0,0,1,0
2053,14149,3,5,50.0,4,3,3,68.0,980.0,3,1020,1020,528.0,0,0,43,6,0,0,0,0,0,0,0,1
2662,5000,4,5,0.0,3,3,0,0.0,540.0,4,889,1440,352.0,0,0,106,56,0,1,0,0,0,0,1,0
99,2544,4,6,216.0,4,4,0,376.0,600.0,5,600,1236,480.0,0,166,5,5,0,0,0,0,0,0,1,0
2674,5000,4,6,0.0,3,3,0,399.0,1004.0,5,1004,1664,420.0,0,24,59,56,0,1,0,0,0,0,1,0
1218,12493,3,4,0.0,3,3,0,419.0,1100.0,3,1100,1100,312.0,355,0,48,48,0,0,0,0,0,0,1,0
2547,10368,3,6,112.0,3,3,0,260.0,1008.0,5,1488,1488,430.0,154,60,42,42,0,0,0,0,0,0,0,1
197,6360,4,5,300.0,3,3,0,360.0,835.0,3,955,1453,240.0,0,0,68,60,0,1,0,0,0,0,1,0
2091,10357,3,7,0.0,4,4,1,738.0,910.0,4,1442,1442,719.0,0,244,17,16,0,0,0,0,0,0,0,1
87,9819,3,5,31.0,3,3,0,450.0,882.0,3,900,900,280.0,0,0,43,43,0,0,0,0,0,0,1,0
690,7936,4,6,0.0,3,3,0,826.0,1045.0,3,1045,1045,264.0,0,0,46,46,0,0,0,0,0,0,0,1
2364,8773,2,6,0.0,4,4,0,951.0,1487.0,5,1419,1419,543.0,196,68,4,4,0,0,0,0,0,0,1,0
2050,11235,4,5,30.0,3,4,2,785.0,1420.0,4,1452,1452,572.0,92,0,43,27,0,0,0,0,0,0,1,0
769,12886,3,5,0.0,3,4,2,444.0,520.0,5,1464,1464,480.0,302,0,46,10,0,0,0,0,0,0,1,0
348,14892,3,9,160.0,5,5,3,1320.0,1746.0,5,1746,1746,758.0,201,39,3,2,0,0,0,0,0,0,1,0
200,6240,4,5,0.0,3,3,0,448.0,928.0,3,928,1536,480.0,0,10,80,60,0,1,0,0,0,0,1,0
2759,11645,4,7,0.0,4,4,2,1300.0,1734.0,5,1734,1734,660.0,160,24,1,1,0,0,0,0,0,0,1,0
1700,14977,3,8,304.0,4,5,3,1350.0,1976.0,5,1976,1976,908.0,250,63,1,0,0,0,0,1,0,0,1,0
876,9100,4,7,0.0,4,4,0,0.0,1212.0,5,1212,1212,573.0,356,0,8,8,0,0,0,0,0,0,1,0
2536,8400,4,5,168.0,3,3,2,1016.0,1052.0,4,1052,1052,288.0,356,0,38,38,0,0,0,0,0,0,0,1
1821,7420,4,5,0.0,3,3,0,417.0,1057.0,3,1057,1057,576.0,0,0,45,45,0,0,0,0,0,0,0,1
